datetime,voltage,air_temp,baro,humidity,air_temp_internal,voltage_backup
2022-04-06 18:30:00,16.7,17.1,748.6,60.4,29,16.7
2022-04-06 19:00:00,16.7,16.6,749.7,65.4,27.5,16.7
2022-04-06 19:30:00,16.7,16.2,749.8,60,26.4,16.7
2022-04-06 20:00:00,16.6,15.5,750.7,61.8,26.2,16.7
2022-04-06 20:30:00,16.7,15.3,751,61.9,25.7,16.7
2022-04-06 21:00:00,16.7,14.9,751.4,64.3,25.4,16.7
2022-04-06 21:30:00,16.7,14.7,751.7,65.8,25.5,16.6
2022-04-06 22:00:00,16.7,14.4,751.7,66.7,25.4,16.6
2022-04-06 22:30:00,16.7,13.9,753.1,68.7,25.4,16.7
2022-04-06 23:00:00,16.6,13.6,752.5,70.9,25.4,16.7
2022-04-06 23:30:00,16.7,14,753,69.2,25.3,16.7
2022-04-07 00:00:00,16.6,13.2,753.5,71.5,25.3,16.7
2022-04-07 00:30:00,16.7,14.3,753.8,66.9,25.2,16.7
2022-04-07 01:00:00,16.7,14.4,754.2,65.7,25.2,16.7
2022-04-07 01:30:00,16.7,13.8,754.5,68.2,25.1,16.7
2022-04-07 02:00:00,16.7,13.3,754.9,70.6,25.1,16.7
2022-04-07 02:30:00,16.7,12,755.5,76.2,24.8,16.7
2022-04-07 03:00:00,16.7,11.3,755.2,78.3,24.8,16.7
2022-04-07 03:30:00,16.7,10.7,755.9,80.8,24.5,16.7
2022-04-07 04:00:00,16.7,10.3,756.1,83.3,24.6,16.6
2022-04-07 04:30:00,16.7,9.5,756.6,87.5,24.4,16.7
2022-04-07 05:00:00,16.7,9.2,757,90.9,24.7,16.7
2022-04-07 05:30:00,16.7,9.5,757.8,90.6,25.1,16.6
2022-04-07 06:00:00,16.7,9.3,758.5,92.6,25.1,16.7
2022-04-07 06:30:00,16.7,9,758.2,94.1,25.3,16.7
2022-04-07 07:00:00,16.6,9.2,758.8,93,25.3,16.7
2022-04-07 07:30:00,16.7,11.1,759.3,84.7,25.8,16.7
2022-04-07 08:00:00,16.7,13.8,760,73,26.5,16.7
2022-04-07 08:30:00,16.7,16.1,760.3,65,26.9,16.6
2022-04-07 09:00:00,16.6,17.4,760.4,58.2,26.8,16.7
2022-04-07 09:30:00,16.7,18.6,761,49.4,26.7,16.7
2022-04-07 10:00:00,16.6,18.7,760.8,42,24.4,16.7
2022-04-07 10:30:00,16.7,19.2,761.1,42.8,23.7,16.7
2022-04-07 11:00:00,16.7,19.7,761.6,41.2,23.6,16.7
2022-04-07 11:30:00,16.7,19.4,761.8,41.2,22.5,16.7
2022-04-07 12:00:00,16.7,19.8,761.6,40.6,21.3,16.7
2022-04-07 12:30:00,16.7,20.8,761.2,37.8,21.2,16.7
2022-04-07 13:00:00,16.7,19.8,761.8,40.6,21.7,16.7
2022-04-07 13:30:00,16.7,19.3,761.1,43.5,22.4,16.7
2022-04-07 14:00:00,16.7,19.3,761.6,46.4,22.9,16.7
2022-04-07 14:30:00,16.7,19,761.7,49.6,23.7,16.7
2022-04-07 15:00:00,16.7,18.9,762.3,49.5,24.6,16.6
2022-04-07 15:30:00,16.7,19.2,762.1,48.1,24.8,16.7
2022-04-07 16:00:00,16.7,18.7,762.2,51.5,24.7,16.7
2022-04-07 16:30:00,16.6,17.4,762.8,55.9,25,16.6
2022-04-07 17:00:00,16.7,16.5,762.4,60.4,25.2,16.7
2022-04-07 17:30:00,16.6,16.1,762.9,62.5,25.2,16.7
2022-04-07 18:00:00,16.7,15.7,763,63.7,25.3,16.6
2022-04-07 18:30:00,16.7,14.9,763.5,66.6,26.2,16.6
2022-04-07 19:00:00,16.7,15.2,763.5,64.7,26.3,16.7
2022-04-07 19:30:00,16.7,15.2,764.2,66.1,26.2,16.7
2022-04-07 20:00:00,16.7,15.4,763.4,64.8,26.2,16.7
2022-04-07 20:30:00,16.7,15.4,764.4,65.6,26,16.6
2022-04-07 21:00:00,16.6,15.2,764.2,67.1,26.1,16.7
2022-04-07 21:30:00,16.7,15.1,764,71.6,26.6,16.7
2022-04-07 22:00:00,16.7,14.8,764.3,72.9,27,16.7
2022-04-07 22:30:00,16.7,14.6,764.6,75.4,27.2,16.7
2022-04-07 23:00:00,16.7,14.6,764.5,74.7,27.6,16.7
2022-04-07 23:30:00,16.7,14.3,764.7,76.5,27.6,16.7
2022-04-08 00:00:00,16.7,13.9,764.8,78.3,27.5,16.7
2022-04-08 00:30:00,16.6,13.3,764.4,81.2,27.3,16.7
2022-04-08 01:00:00,16.7,11.8,764.5,87.4,27.3,16.6
2022-04-08 01:30:00,16.7,10.3,764.5,92.6,26.7,16.7
2022-04-08 02:00:00,16.6,9.8,764.5,94.9,26.4,16.7
2022-04-08 02:30:00,16.7,9.1,764.3,96.7,26,16.7
2022-04-08 03:00:00,16.6,8.6,763.6,98.1,25.6,16.7
2022-04-08 03:30:00,16.7,8.4,764,99.7,25.6,16.7
2022-04-08 04:00:00,16.7,8.1,763.6,100,25.5,16.7
2022-04-08 04:30:00,16.7,7.8,763.5,100,25.4,16.7
2022-04-08 05:00:00,16.7,7.5,763.5,100,25,16.7
2022-04-08 05:30:00,16.6,6.9,763.9,100,24.5,16.7
2022-04-08 06:00:00,16.7,6.5,763.9,100,24.1,16.7
2022-04-08 06:30:00,16.6,6.1,763.6,100,23.4,16.7
2022-04-08 07:00:00,16.6,6,763.5,100,23.2,16.6
2022-04-08 07:30:00,16.7,7.8,763.5,100,23.7,16.7
2022-04-08 08:00:00,16.7,11.7,763.5,84.3,25.8,16.7
2022-04-08 08:30:00,16.7,12.3,763.6,80.3,26.5,16.7
2022-04-08 09:00:00,16.7,14.7,763.2,67.7,26.8,16.7
2022-04-08 09:30:00,16.7,16.6,763.2,61.4,26.7,16.7
2022-04-08 10:00:00,16.7,18.3,762.9,55.4,26.9,16.7
2022-04-08 10:30:00,16.6,18.7,763.2,50.5,26.3,16.7
2022-04-08 11:00:00,16.7,19.2,762.7,48.7,25.8,16.7
2022-04-08 11:30:00,16.7,20.1,762.8,46.7,25.1,16.7
2022-04-08 12:00:00,16.7,19.8,762.6,43.3,23.7,16.7
2022-04-08 12:30:00,16.7,20.4,762.1,43.8,23.6,16.7
2022-04-08 13:00:00,16.7,20.8,762.1,43,23.9,16.7
2022-04-08 13:30:00,16.6,20.9,761.8,41.3,24.1,16.7
2022-04-08 14:00:00,16.7,20.8,761.4,41.1,23.5,16.7
2022-04-08 14:30:00,16.7,20.9,760.9,41.7,23.6,16.6
2022-04-08 15:00:00,16.7,20.6,761.3,43.5,23.8,16.6
2022-04-08 15:30:00,16.7,20.5,761.2,42,23.9,16.7
2022-04-08 16:00:00,16.7,20,761.1,44.6,23.9,16.7
2022-04-08 16:30:00,16.7,19.6,760.8,45.5,23.9,16.7
2022-04-08 17:00:00,16.6,19,760.4,48.3,24.1,16.7
2022-04-08 17:30:00,16.7,18,760.8,51.9,24.3,16.6
2022-04-08 18:00:00,16.7,16.8,760.7,56.3,24.4,16.7
2022-04-08 18:30:00,16.7,16.2,761.7,59.5,24.6,16.6
2022-04-08 19:00:00,16.7,16.1,761.5,60.1,25.4,16.6
2022-04-08 19:30:00,16.7,15.5,761.8,62.5,25.8,16.7
2022-04-08 20:00:00,16.7,14.9,762.1,64.8,25.7,16.7
2022-04-08 20:30:00,16.7,14.5,762.3,66.1,25.5,16.7
2022-04-08 21:00:00,16.7,14.1,762.1,67.4,25.2,16.7
2022-04-08 21:30:00,16.6,14.5,762.4,65.8,25.2,16.7
2022-04-08 22:00:00,16.7,14.5,762.7,64.4,25.1,16.7
2022-04-08 22:30:00,16.6,13.7,762.7,66.9,24.6,16.7
2022-04-08 23:00:00,16.7,13.6,763.4,65.5,24.4,16.7
2022-04-08 23:30:00,16.7,13.2,763.4,66,24,16.7
2022-04-09 00:00:00,16.7,12.7,763.6,66.9,23.8,16.7
2022-04-09 00:30:00,16.7,12.4,763.8,68.2,23.5,16.7
2022-04-09 01:00:00,16.7,11.5,764,72.1,23.4,16.7
2022-04-09 01:30:00,16.6,10.8,764.4,74.8,23.2,16.7
2022-04-09 02:00:00,16.7,10.2,764.3,76.7,23.1,16.7
2022-04-09 02:30:00,16.6,11.5,764.8,69.7,23,16.7
2022-04-09 03:00:00,16.7,12.7,764.4,65.8,23.1,16.7
2022-04-09 03:30:00,16.7,13.3,764.9,63.8,23.4,16.7
2022-04-09 04:00:00,16.7,11.6,764.6,69.5,23.2,16.7
2022-04-09 04:30:00,16.6,9.9,765.1,77.4,22.8,16.7
2022-04-09 05:00:00,16.7,8.4,765.1,83.3,22.6,16.7
2022-04-09 05:30:00,16.7,7.8,765.5,87,22.4,16.6
2022-04-09 06:00:00,16.7,7.3,765.4,88.9,22.4,16.7
2022-04-09 06:30:00,16.7,6.7,766.2,91.6,22.3,16.7
2022-04-09 07:00:00,16.7,6.3,766.5,93.5,22.2,16.6
2022-04-09 07:30:00,16.7,8.4,766.5,89.5,22.8,16.7
2022-04-09 08:00:00,16.7,11.3,767.1,76.5,24,16.7
2022-04-09 08:30:00,16.7,14.5,767.8,66.1,25.2,16.6
2022-04-09 09:00:00,16.7,16.5,768,58.5,25.8,16.7
2022-04-09 09:30:00,16.7,17.9,767.8,57,26.1,16.7
2022-04-09 10:00:00,16.7,17.8,768,56.8,26.4,16.6
2022-04-09 10:30:00,16.6,17,767.7,63.2,26.9,16.6
2022-04-09 11:00:00,16.7,17.6,767.9,61.1,27.2,16.7
2022-04-09 11:30:00,16.7,18.1,767.7,54.4,26.8,16.7
2022-04-09 12:00:00,16.6,18.5,767.8,56.7,25.1,16.7
2022-04-09 12:30:00,16.7,18.9,768.2,56.9,25.7,16.7
2022-04-09 13:00:00,16.7,18.7,767.2,58.6,26.7,16.7
2022-04-09 13:30:00,16.7,18.6,767.4,59.6,27.3,16.6
2022-04-09 14:00:00,16.7,18.7,767.5,61.8,27.7,16.7
2022-04-09 14:30:00,16.7,18.1,767.3,65,28,16.7
2022-04-09 15:00:00,16.7,18.2,767.2,63.7,28.5,16.7
2022-04-09 15:30:00,16.6,18.7,767,63.5,28.9,16.6
2022-04-09 16:00:00,16.7,18.3,767,65.6,28.9,16.7
2022-04-09 16:30:00,16.7,17.8,767.1,68.3,29,16.7
2022-04-09 17:00:00,16.7,17.5,767.4,69.7,28.9,16.7
2022-04-09 17:30:00,16.7,16.4,767.4,75.3,29.2,16.7
2022-04-09 18:00:00,16.7,16.3,767.3,77,29.3,16.7
2022-04-09 18:30:00,16.7,16.1,767.3,77.5,29.4,16.7
2022-04-09 19:00:00,16.6,15.9,768.2,77.3,29.4,16.7
2022-04-09 19:30:00,16.7,15.8,768.4,77.7,29.4,16.7
2022-04-09 20:00:00,16.7,15.9,768.1,77.9,29.5,16.7
2022-04-09 20:30:00,16.7,15.9,768.2,78.5,29.6,16.7
2022-04-09 21:00:00,16.7,16,767.7,79,29.9,16.7
2022-04-09 21:30:00,16.7,15.9,768,79.5,29.9,16.7
2022-04-09 22:00:00,16.7,15.7,768.4,80.3,30,16.7
2022-04-09 22:30:00,16.7,15.5,767.9,81.9,29.9,16.7
2022-04-09 23:00:00,16.6,13.9,768.1,87.7,29.9,16.7
2022-04-09 23:30:00,16.6,12.9,767.6,91.4,30.1,16.7
2022-04-10 00:00:00,16.7,12.2,767.5,93.2,30,16.7
2022-04-10 00:30:00,16.7,11.8,767.7,95.5,29.4,16.7
2022-04-10 01:00:00,16.6,11.6,767.6,96.2,29,16.7
2022-04-10 01:30:00,16.7,11,767.5,97.7,28.7,16.7
2022-04-10 02:00:00,16.6,10.4,767.6,99,28.1,16.7
2022-04-10 02:30:00,16.7,9.8,767.2,100,27.6,16.7
2022-04-10 03:00:00,16.7,9.7,767.2,100,27.4,16.7
2022-04-10 03:30:00,16.6,9.4,767.4,100,27.1,16.7
2022-04-10 04:00:00,16.7,8.9,767.2,100,26.7,16.7
2022-04-10 04:30:00,16.6,8.6,766.9,100,26.2,16.6
2022-04-10 05:00:00,16.6,8.3,766.7,100,26.1,16.7
2022-04-10 05:30:00,16.7,7.9,766.5,100,25.6,16.7
2022-04-10 06:00:00,16.6,7.7,766.3,100,25.1,16.7
2022-04-10 06:30:00,16.7,7.4,766.6,100,25.1,16.7
2022-04-10 07:00:00,16.7,7.4,766.6,100,24.8,16.7
2022-04-10 07:30:00,16.7,9.3,766.6,100,25.2,16.6
2022-04-10 08:00:00,16.7,12.5,766.5,98.7,27.8,16.7
2022-04-10 08:30:00,16.7,14.5,766.8,79.6,29.2,16.7
2022-04-10 09:00:00,16.7,14.6,767.2,81.5,29.1,16.6
2022-04-10 09:30:00,16.7,15.4,767.6,76.1,29.4,16.6
2022-04-10 10:00:00,16.7,16.9,767.6,69.1,29.1,16.7
2022-04-10 10:30:00,16.7,18,767.2,65.3,29.2,16.7
2022-04-10 11:00:00,16.6,19.4,767.2,58.6,29.4,16.7
2022-04-10 11:30:00,16.7,19.7,767.3,58.2,28.2,16.7
2022-04-10 12:00:00,16.7,19.6,767.2,57.2,27.4,16.7
2022-04-10 12:30:00,16.7,20.5,767,55.4,27.5,16.6
2022-04-10 13:00:00,16.7,20.3,766.6,56.8,28.1,16.7
2022-04-10 13:30:00,16.6,20.2,766.3,57,28.6,16.7
2022-04-10 14:00:00,16.7,20.3,766.3,58.2,28.9,16.7
2022-04-10 14:30:00,16.6,19.9,765.9,59.8,28.9,16.7
2022-04-10 15:00:00,16.7,19.5,766.1,59.8,29.1,16.7
2022-04-10 15:30:00,16.7,19.6,766.5,62.3,29.1,16.7
2022-04-10 16:00:00,16.7,19.6,766.3,61.6,29.3,16.7
2022-04-10 16:30:00,16.7,19,766.3,64,29.5,16.7
2022-04-10 17:00:00,16.7,18.7,765.9,63.6,29.5,16.7
2022-04-10 17:30:00,16.7,17.6,765.7,67.9,29,16.7
2022-04-10 18:00:00,16.6,16.8,766,71.6,28.8,16.7
2022-04-10 18:30:00,16.7,15.7,766.5,76.9,28.7,16.7
2022-04-10 19:00:00,16.7,14.1,766.3,83,28.7,16.6
2022-04-10 19:30:00,16.6,13.2,766.2,86.2,29.2,16.7
2022-04-10 20:00:00,16.7,12.5,766.3,89.1,29,16.7
2022-04-10 20:30:00,16.7,11.6,766.2,91.4,28.6,16.7
2022-04-10 21:00:00,16.7,11.4,766.9,94.4,28.3,16.7
2022-04-10 21:30:00,16.7,11,766.7,96.1,28.1,16.7
2022-04-10 22:00:00,16.7,10.7,767,96.8,28,16.7
2022-04-10 22:30:00,16.7,10.4,766.6,98.1,27.8,16.7
2022-04-10 23:00:00,16.7,10.1,766.5,98.6,27.5,16.7
2022-04-10 23:30:00,16.7,9.9,766.4,99.8,27.3,16.7
2022-04-11 00:00:00,16.7,9.6,766.1,100,27.2,16.6
2022-04-11 00:30:00,16.7,9.5,766.1,99.6,27,16.7
2022-04-11 01:00:00,16.7,9,766.1,100,26.8,16.7
2022-04-11 01:30:00,16.7,9,765.9,100,26.5,16.7
2022-04-11 02:00:00,16.7,8.9,765.6,100,26.6,16.7
2022-04-11 02:30:00,16.7,8.6,765.2,100,26.1,16.7
2022-04-11 03:00:00,16.7,8.3,764.9,100,26,16.7
2022-04-11 03:30:00,16.7,8,764.8,100,25.7,16.7
2022-04-11 04:00:00,16.7,7.8,764.6,100,25.4,16.7
2022-04-11 04:30:00,16.7,7.5,764.2,100,25,16.7
2022-04-11 05:00:00,16.7,7,763.9,100,24.6,16.6
2022-04-11 05:30:00,16.7,6.7,764.1,100,24,16.7
2022-04-11 06:00:00,16.7,6.8,764.3,100,24.1,16.7
2022-04-11 06:30:00,16.7,6.6,763.6,100,24,16.7
2022-04-11 07:00:00,16.7,6.4,763.9,100,23.7,16.7
2022-04-11 07:30:00,16.7,7.1,764.3,100,23.8,16.7
2022-04-11 08:00:00,16.7,10.5,764.1,100,25.9,16.7
2022-04-11 08:30:00,16.6,14,764.4,80,27.9,16.7
2022-04-11 09:00:00,16.6,15.8,764.2,76.2,28.9,16.7
2022-04-11 09:30:00,16.7,17.5,764,66.7,29.3,16.7
2022-04-11 10:00:00,16.7,17.9,764.3,60.7,29,16.7
2022-04-11 10:30:00,16.7,19.2,763.2,55.5,28.4,16.6
2022-04-11 11:00:00,16.7,19.1,763.5,52.4,27.3,16.6
2022-04-11 11:30:00,16.7,20,763.4,50.8,26.3,16.6
2022-04-11 12:00:00,16.6,19,763,59.5,25.9,16.6
2022-04-11 12:30:00,16.7,18.8,762.5,59.9,27,16.7
2022-04-11 13:00:00,16.6,18.6,762.2,60.3,27.6,16.7
2022-04-11 13:30:00,16.7,18.9,761.8,60.7,27.8,16.6
2022-04-11 14:00:00,16.7,18.5,761.4,60.3,27.9,16.7
2022-04-11 14:30:00,16.7,18.6,761.1,60.6,27.9,16.7
2022-04-11 15:00:00,16.7,18.1,760.5,63.1,28.2,16.7
2022-04-11 15:30:00,16.6,18.9,761.2,59.5,28.3,16.7
2022-04-11 16:00:00,16.7,18.9,760.8,59.8,28.2,16.7
2022-04-11 16:30:00,16.6,18.8,759.8,61.9,28.5,16.7
2022-04-11 17:00:00,16.7,18.6,760.1,62.3,28.7,16.7
2022-04-11 17:30:00,16.7,17.8,760,68.9,28.7,16.7
2022-04-11 18:00:00,16.6,16.6,759.7,74.4,28.8,16.7
2022-04-11 18:30:00,16.7,15,759.3,77.3,28.7,16.7
2022-04-11 19:00:00,16.7,14.4,760,79,28.3,16.6
2022-04-11 19:30:00,16.7,13.3,760.1,79.8,28.6,16.7
2022-04-11 20:00:00,16.7,12.2,759.5,81.8,27.8,16.6
2022-04-11 20:30:00,16.7,11.7,759.8,83.5,27,16.7
2022-04-11 21:00:00,16.7,11.1,760,85.1,26.4,16.7
2022-04-11 21:30:00,16.7,10.9,760,84.8,25.9,16.7
2022-04-11 22:00:00,16.7,11.2,759.5,82.2,25.7,16.6
2022-04-11 22:30:00,16.7,11.6,760.1,80.5,25.6,16.7
2022-04-11 23:00:00,16.7,10.9,759.4,83.7,25.5,16.7
2022-04-11 23:30:00,16.6,10.8,759.6,85.3,25.6,16.7
2022-04-12 00:00:00,16.7,10.6,759.5,85.1,25.5,16.7
2022-04-12 00:30:00,16.7,10.5,758.8,86.9,25.5,16.7
2022-04-12 01:00:00,16.7,10.7,758.7,86.3,25.6,16.7
2022-04-12 01:30:00,16.7,11.4,758.4,83.7,26.1,16.7
2022-04-12 02:00:00,16.6,11.5,758.5,84.8,26.1,16.7
2022-04-12 02:30:00,16.7,11.2,758.2,86.6,26.3,16.7
2022-04-12 03:00:00,16.7,10.9,758.3,88.4,26.4,16.7
2022-04-12 03:30:00,16.7,10.7,758.1,90.6,26.2,16.7
2022-04-12 04:00:00,16.7,11.5,757.8,89.2,26.7,16.7
2022-04-12 04:30:00,16.7,11.7,757.2,85.2,26.9,16.7
2022-04-12 05:00:00,16.7,12.1,757,80.7,26.3,16.7
2022-04-12 05:30:00,16.6,11.5,757.5,84.9,26.2,16.7
2022-04-12 06:00:00,16.7,10.9,756.8,87.3,26,16.6
2022-04-12 06:30:00,16.7,10.5,756.3,89.4,26,16.7
2022-04-12 07:00:00,16.7,10,756.3,91.1,26,16.7
2022-04-12 07:30:00,16.7,10.4,756,92.4,26,16.7
2022-04-12 08:00:00,16.7,13.3,755.7,79.5,27,16.7
2022-04-12 08:30:00,16.7,15.8,755.8,68.2,27.8,16.7
2022-04-12 09:00:00,16.7,17.6,756,63.8,28.1,16.7
2022-04-12 09:30:00,16.7,19.1,756.3,59.7,28.3,16.7
2022-04-12 10:00:00,16.6,18.5,755.5,65.5,29.2,16.7
2022-04-12 10:30:00,16.7,19.3,755.8,66.5,30,16.7
2022-04-12 11:00:00,16.6,19.5,755.8,69.1,29.6,16.7
2022-04-12 11:30:00,16.6,20.1,755.1,68.3,30.2,16.7
2022-04-12 12:00:00,16.6,20.1,755.2,70.6,31.2,16.7
2022-04-12 12:30:00,16.6,19.7,754.3,70.9,31.6,16.7
2022-04-12 13:00:00,16.7,19.9,754.5,69.1,31.9,16.7
2022-04-12 13:30:00,16.7,21.1,754.1,60.8,31.9,16.6
2022-04-12 14:00:00,16.7,20.6,753.5,63.3,31.1,16.7
2022-04-12 14:30:00,16.7,22,753.2,62.1,31.4,16.7
2022-04-12 15:00:00,16.7,21.7,753.1,65,32,16.7
2022-04-12 15:30:00,16.7,21.3,752.7,67,32.1,16.7
2022-04-12 16:00:00,16.7,20.8,752.7,65.1,31.6,16.7
2022-04-12 16:30:00,16.6,20.1,752.9,72.6,32.1,16.7
2022-04-12 17:00:00,16.7,19.8,752.7,73.7,32.6,16.7
2022-04-12 17:30:00,16.6,19.6,752.9,73.8,32.5,16.6
2022-04-12 18:00:00,16.6,19.3,752.9,72.6,32.5,16.7
2022-04-12 18:30:00,16.7,18.3,753.2,74.8,31.7,16.7
2022-04-12 19:00:00,16.7,17.2,753.4,73.7,30.9,16.7
2022-04-12 19:30:00,16.7,16.2,754,75.1,30.2,16.7
2022-04-12 20:00:00,16.7,15.1,754,88.7,30,16.7
2022-04-12 20:30:00,16.6,14.4,753.7,89.8,30.5,16.6
2022-04-12 21:00:00,16.7,13.9,754,88.2,30.8,16.7
2022-04-12 21:30:00,16.6,13.6,754.5,88.1,30.4,16.7
2022-04-12 22:00:00,16.7,13.2,754.1,89.8,30,16.7
2022-04-12 22:30:00,16.7,12.5,754.7,92.8,29.4,16.6
2022-04-12 23:00:00,16.7,12.6,754.5,92.2,29.4,16.7
2022-04-12 23:30:00,16.7,13.1,754.7,89.6,29.2,16.7
2022-04-13 00:00:00,16.7,13.1,754.4,85.1,28.9,16.7
2022-04-13 00:30:00,16.7,12.9,753.7,84.4,28.3,16.7
2022-04-13 01:00:00,16.7,12.5,754.4,88.2,28.1,16.7
2022-04-13 01:30:00,16.7,12.2,754.1,89.8,28,16.7
2022-04-13 02:00:00,16.6,12.2,754.3,90,27.9,16.7
2022-04-13 02:30:00,16.7,12.3,754.4,86.8,27.9,16.7
2022-04-13 03:00:00,16.7,12.2,754.1,86.3,27.6,16.7
2022-04-13 03:30:00,16.7,11.6,753.7,90.1,27.3,16.7
2022-04-13 04:00:00,16.7,11.8,754.3,89.7,27.6,16.6
2022-04-13 04:30:00,16.7,11.5,754.1,90.2,27.4,16.6
2022-04-13 05:00:00,16.6,11.2,755,89,27.2,16.7
2022-04-13 05:30:00,16.7,11.1,754.7,88.4,26.7,16.7
2022-04-13 06:00:00,16.7,10.3,754.7,91.8,26.6,16.6
2022-04-13 06:30:00,16.7,9.4,755,94.9,26.1,16.7
2022-04-13 07:00:00,16.7,9.4,755.1,97.2,26.1,16.7
2022-04-13 07:30:00,16.7,10.1,755.1,96.2,26.3,16.7
2022-04-13 08:00:00,16.7,10.6,756,92.4,26.7,16.7
2022-04-13 08:30:00,16.7,12.1,755.6,87.1,27.2,16.7
2022-04-13 09:00:00,16.7,12.8,755.6,83.5,27.7,16.7
2022-04-13 09:30:00,16.7,13.9,756.1,83.8,27.9,16.6
2022-04-13 10:00:00,16.7,16.3,756.3,72.2,28.9,16.7
2022-04-13 10:30:00,16.6,18.5,755.5,59.4,29.1,16.6
2022-04-13 11:00:00,16.6,19.4,755.9,55.4,28.6,16.7
2022-04-13 11:30:00,16.7,20.8,755.6,51.7,28.2,16.7
2022-04-13 12:00:00,16.7,20.6,755.9,50.4,26.5,16.7
2022-04-13 12:30:00,16.7,22.2,755.8,44.1,25.9,16.7
2022-04-13 13:00:00,16.7,22,755.6,43.7,25.6,16.7
2022-04-13 13:30:00,16.7,22,755.5,43.5,25.7,16.6
2022-04-13 14:00:00,16.7,21.7,755,43.1,25.7,16.7
2022-04-13 14:30:00,16.6,21.3,755,43.1,25.4,16.7
2022-04-13 15:00:00,16.7,21.1,755.2,42,24.7,16.6
2022-04-13 15:30:00,16.6,20.9,755.5,42.5,24.6,16.7
2022-04-13 16:00:00,16.7,19.9,755.7,43.7,24,16.7
2022-04-13 16:30:00,16.7,20.1,755.6,42.1,23.8,16.7
2022-04-13 17:00:00,16.6,18.8,755.7,44.6,23.2,16.7
2022-04-13 17:30:00,16.6,17.9,755.8,45.9,22.8,16.6
2022-04-13 18:00:00,16.6,16.5,756.5,50.2,22.3,16.6
2022-04-13 18:30:00,16.6,15.6,757.2,51.6,21.9,16.7
2022-04-13 19:00:00,16.7,14.5,757.3,55.8,22.5,16.7
2022-04-13 19:30:00,16.7,14.5,757.7,53.9,22.5,16.7
2022-04-13 20:00:00,16.7,12.8,758.1,62.5,22.4,16.6
2022-04-13 20:30:00,16.6,11.3,758,68.8,22.4,16.7
2022-04-13 21:00:00,16.7,10.9,758.7,69,22.1,16.7
2022-04-13 21:30:00,16.7,9.9,758.8,73.6,21.9,16.7
2022-04-13 22:00:00,16.7,9.7,758.8,71.8,21.8,16.7
2022-04-13 22:30:00,16.7,8.8,758.9,76.2,21.6,16.6
2022-04-13 23:00:00,16.7,8.2,759.2,79,21.4,16.7
2022-04-13 23:30:00,16.7,7.6,759,80.7,21.3,16.7
2022-04-14 00:00:00,16.7,7.4,759.5,81.9,21.2,16.7
2022-04-14 00:30:00,16.6,7.3,759.4,81.7,21.1,16.7
2022-04-14 01:00:00,16.7,7.2,759.5,82.2,21,16.7
2022-04-14 01:30:00,16.7,7.2,760,81.3,20.9,16.7
2022-04-14 02:00:00,16.7,6.8,759.7,82.5,20.7,16.7
2022-04-14 02:30:00,16.7,6,759.7,86.7,20.5,16.6
2022-04-14 03:00:00,16.7,5.4,759.8,88.7,20.5,16.7
2022-04-14 03:30:00,16.7,5.4,759.5,88.3,20.3,16.7
2022-04-14 04:00:00,16.7,4.9,759.7,90.4,20.1,16.7
2022-04-14 04:30:00,16.7,4.7,760.1,91.9,20.1,16.7
2022-04-14 05:00:00,16.7,4.6,760,91.1,20.1,16.7
2022-04-14 05:30:00,16.7,4.4,760.6,91.7,19.9,16.7
2022-04-14 06:00:00,16.7,4.1,760.4,93.5,19.8,16.7
2022-04-14 06:30:00,16.7,4,760.3,93.9,19.8,16.7
2022-04-14 07:00:00,16.7,3.9,760.5,93,19.6,16.7
2022-04-14 07:30:00,16.7,5.4,760.7,91.5,19.9,16.7
2022-04-14 08:00:00,16.7,9.5,760.5,72.1,21.3,16.7
2022-04-14 08:30:00,16.7,11.7,760.9,63.6,22.2,16.7
2022-04-14 09:00:00,16.7,14.2,761.5,56.3,22.7,16.6
2022-04-14 09:30:00,16.7,15.4,761.7,56.7,22.9,16.7
2022-04-14 10:00:00,16.7,16.4,761.4,53.9,23.4,16.7
2022-04-14 10:30:00,16.6,16.4,761.5,55.4,24.3,16.7
2022-04-14 11:00:00,16.7,16.6,761.8,55.2,24.5,16.6
2022-04-14 11:30:00,16.7,16.8,761.5,54.7,24.6,16.7
2022-04-14 12:00:00,16.7,17.1,761.2,56.8,24.9,16.7
2022-04-14 12:30:00,16.7,17.1,761.1,57.1,24.1,16.7
2022-04-14 13:00:00,16.7,17.7,761.4,56.3,24.3,16.7
2022-04-14 13:30:00,16.7,17.7,760.9,57.4,25.1,16.7
2022-04-14 14:00:00,16.7,17.4,760.7,59.6,25.7,16.6
2022-04-14 14:30:00,16.7,17.7,760.8,61.3,26.2,16.7
2022-04-14 15:00:00,16.6,17.8,760.8,60.6,27.1,16.7
2022-04-14 15:30:00,16.7,17.7,760.4,60.5,27.2,16.7
2022-04-14 16:00:00,16.7,17.8,760.8,60.7,27.1,16.7
2022-04-14 16:30:00,16.6,17.9,760.8,62.2,27.3,16.6
2022-04-14 17:00:00,16.7,17,761.2,65.5,27.3,16.7
2022-04-14 17:30:00,16.7,16.3,760.9,68.4,27.3,16.7
2022-04-14 18:00:00,16.7,15.9,761.1,71,27.4,16.7
2022-04-14 18:30:00,16.7,15.8,761.3,72.3,27.6,16.7
2022-04-14 19:00:00,16.7,15.6,761.4,73.3,27.9,16.6
