"","Time","Date","Flags","pm","pmb","baro","vac","vacb","pflow","pflowb","ambrh","srh","srhb","ambtemp","ftemp","ftempb","fvol","fvolb","beta","betab","araw","arawb","mcmp","mcmpb","datetime"
"108","21:00:00",2022-03-31,"--------","4.6821","3.69649","758.495","72.7452","72.5044","33.2601","24.2778","93.7457","35.2601","35.301","18.0772","35.3441","35.3223","16.6628","16.6737","13144.4","11656.2","0","0","36.0543","2.82981",2022-03-31 21:00:00
"109","21:30:00",2022-03-31,"--------","8.37827","4.10669","757.997","73.0578","72.9226","33.278","24.3881","94.1934","35.0089","35.0495","18.0197","35.5024","35.4807","16.6902","16.664","13068","11820","0","4","45.2287","1.59487",2022-03-31 21:30:00
"110","22:00:00",2022-03-31,"--------","10.3039","3.63705","758.651","73.1434","72.7817","33.371","24.4233","93.5322","35.1236","35.2836","18.1634","35.4707","35.3857","16.6751","16.6746","13204","11853.2","1","0","44.1513","3.05921",2022-03-31 22:00:00
"111","22:30:00",2022-03-31,"--------","11.6536","1.06295","758.233","73.2926","72.952","33.4293","24.5083","93.4889","34.8106","34.9099","18.1347","35.5974","35.5441","16.6815","16.6794","13186.6","11816.5","1","0","44.6467","10.6325",2022-03-31 22:30:00
"112","23:00:00",2022-03-31,"--------","11.3922","4.56105","758.797","73.2617","72.8659","33.3026","24.4044","92.3819","34.7493","34.7308","18.1347","35.4074","35.4174","16.676","16.671","13103.3","11677.6","3","3","49.972","12.3906",2022-03-31 23:00:00
"113","23:30:00",2022-03-31,"--------","8.11775","1.55979","758.486","73.3599","73.0884","33.4304","24.3924","94.313","34.9954","34.9767","18.0484","35.5658","35.5757","16.69","16.6758","13250.8","11908.2","2","0","53.6913","0.285374",2022-03-31 23:30:00
"114","00:00:00",2022-04-01,"--------","8.21939","2.09115","758.236","73.5409","73.085","33.4542","24.5797","95.9151","34.0782","34.0601","17.2147","35.4391","35.449","16.6768","16.6736","13109","12028.5","2","3","0","0",2022-04-01 00:00:00
"115","00:30:00",2022-04-01,"--------","8.91651","-6.574","757.863","71.7659","72.4213","33.5195","24.5583","98.7554","33.3452","34.071","16.1223","35.154","34.7522","16.6524","16.6346","13196.2","11342.1","2","0","4.85773","-10.7246",2022-04-01 00:30:00
"116","01:00:00",2022-04-01,"--------","7.92076","-17.4691","758.309","71.2796","72.2132","33.8117","24.8444","100","33.5492","33.9915","15.4035","34.4572","34.2138","16.6722","16.7021","13213.6","11248.8","6","2","12.3558","-3.51657",2022-04-01 01:00:00
"117","01:30:00",2022-04-01,"--------","10.4209","-7.89044","758.312","71.0135","72.0715","33.6522","24.7864","100","34.2393","34.5145","15.3461","34.0138","33.8654","16.6611","16.7042","13253.6","11279.3","2","1","9.8373","-7.16776",2022-04-01 01:30:00
"118","02:00:00",2022-04-01,"--------","11.6683","-5.06456","757.995","71.1451","72.0126","33.6181","24.6223","100","35.0816","35.4245","15.576","33.8238","33.6437","16.6726","16.6978","12991.3","10989.4","1","1","20.0314","-4.48652",2022-04-01 02:00:00
"119","02:30:00",2022-04-01,"--------","12.0486","-0.0252749","757.886","71.2002","72.2334","33.5704","24.6649","99.9441","35.3844","35.7297","15.9785","34.1088","33.9287","16.6969","16.7103","13204.8","11423.7","2","1","28.3783","-5.32836",2022-04-01 02:30:00
"120","03:00:00",2022-04-01,"--------","15.5273","3.40636","758.177","71.2214","72.47","33.5955","24.6668","99.189","34.4437","34.602","15.6048","34.0455","33.9604","16.6892","16.6674","13037.7","11314.5","0","1","41.3024","-9.51338",2022-04-01 03:00:00
"121","03:30:00",2022-04-01,"--------","16.5715","2.04889","758.518","71.3621","72.3409","33.4694","24.6647","100","34.52","34.5014","15.1161","33.6021","33.612","16.6537","16.6767","13134.9","11342.6","2","3","29.6562","3.93223",2022-04-01 03:30:00
"122","04:00:00",2022-04-01,"--------","11.7387","1.05144","757.984","71.2368","72.2918","33.7936","24.737","100","34.9318","34.8531","15.0298","33.2853","33.327","16.735","16.6845","13032.7","11313.3","4","1","46.2391","6.37755",2022-04-01 04:00:00
"123","04:30:00",2022-04-01,"--------","11.4214","4.85021","758.614","71.3657","72.327","33.5889","24.6641","100","34.935","34.7966","15.0873","33.3487","33.422","16.6261","16.6498","13060.5","11236.7","2","0","47.777","6.99561",2022-04-01 04:30:00
"124","05:00:00",2022-04-01,"--------","10.2559","9.26308","758.816","71.5355","72.2243","33.5567","24.6211","98.0122","35.2102","35.1308","15.4035","33.1903","33.2319","16.6662","16.6978","12896","11237.9","3","0","57.5129","4.83939",2022-04-01 05:00:00
"125","05:30:00",2022-04-01,"--------","12.9829","-0.00495475","759.107","71.5949","72.3496","33.4573","24.5903","97.0842","35.3133","35.2337","15.7198","33.317","33.3586","16.6657","16.6449","13172.2","11137.1","8","3","63.2825","5.20621",2022-04-01 05:30:00
"126","06:00:00",2022-04-01,"--------","10.6562","5.64578","759.615","71.808","72.5005","33.563","24.5304","98.256","36.0552","35.974","15.8923","33.3487","33.3903","16.6593","16.6949","13122.6","11372.8","1","0","62.1498","6.73629",2022-04-01 06:00:00
"127","06:30:00",2022-04-01,"--------","10.9332","9.02853","759.613","72.2048","72.7992","33.4717","24.6955","97.5552","35.6897","35.6705","16.2085","33.7604","33.7704","16.6784","16.6906","12896.2","11196.2","1","1","76.8141","18.7301",2022-04-01 06:30:00
"128","07:00:00",2022-04-01,"--------","20.4143","7.06109","760.215","72.7935","73.4533","33.633","24.6877","96.3767","34.9584","34.9396","16.2085","33.9188","33.9287","16.6513","16.6943","13039.6","11359.5","2","0","92.7783","19.367",2022-04-01 07:00:00
"129","07:30:00",2022-04-01,"--------","29.2151","6.7016","760.316","73.3177","73.7301","33.4448","24.7585","95.7515","34.7369","34.5999","16.3235","34.0455","34.1188","16.6663","16.6683","12777.9","11259","1","2","108.842","29.614",2022-04-01 07:30:00
"130","08:00:00",2022-04-01,"--------","36.5522","5.52256","760.739","73.8704","74.4977","33.3574","24.5662","89.5653","33.9313","34.2044","16.841","33.8238","33.6754","16.6651","16.6502","13013.5","11379.5","1","1","0","0",2022-04-01 08:00:00
"131","08:30:00",2022-04-01,"--------","34.683","10.3616","760.383","72.2219","69.898","33.0992","24.551","90.5881","34.672","34.6534","16.8122","33.6021","33.612","16.6517","16.6992","13640.6","11487.9","5","2","8.95251","14.7751",2022-04-01 08:30:00
"132","09:00:00",2022-04-01,"--------","35.5488","25.5927","761.133","72.5832","70.3464","33.4512","24.4396","88.2439","35.2133","35.2546","17.5884","33.6971","33.6754","16.6952","16.7091","13473.6","11659.1","4","1","15.8058","23.0266",2022-04-01 09:00:00
"133","09:30:00",2022-04-01,"--------","30.8701","20.2734","761.188","72.9626","70.2792","32.9633","24.0075","82.1218","34.6909","34.7911","18.6809","33.8554","33.8021","16.6677","16.6642","13590.4","11590","5","2","41.2926","21.875",2022-04-01 09:30:00
"134","10:00:00",2022-04-01,"--------","24.753","11.1312","761.066","72.9662","70.2243","32.4931","23.8125","76.8295","34.7517","34.7331","20.147","34.2038","34.2138","16.6438","16.6798","13689.1","11537.7","3","1","39.1922","24.827",2022-04-01 10:00:00
"135","10:30:00",2022-04-01,"--------","14.4863","10.8493","761.444","72.7689","70.1398","32.0775","23.3423","64.4213","34.2272","34.4422","23.5106","34.869","34.7522","16.6946","16.6617","13751.2","11537","1","1","49.0266","26.7091",2022-04-01 10:30:00
"136","11:00:00",2022-04-01,"--------","15.5783","9.87289","761.213","72.6034","70.0754","31.9731","23.4006","65.6047","34.1702","34.3266","23.0794","34.7739","34.6889","16.6628","16.6479","13621.6","11757.7","3","1","52.6917","30.0184",2022-04-01 11:00:00
"137","11:30:00",2022-04-01,"--------","12.7574","7.95679","761.757","72.378","69.8847","31.867","23.4741","61.4351","33.547","33.4149","23.3956","34.2355","34.3088","16.6541","16.6911","13432.1","11560","1","1","57.9141","43.2029",2022-04-01 11:30:00
"138","12:00:00",2022-04-01,"--------","4.22217","6.83902","761.352","72.2858","69.657","31.9123","23.2889","63.5583","35.4855","35.285","23.3956","33.8238","33.9287","16.6674","16.7023","13547.6","11724.5","4","1","57.5677","40.467",2022-04-01 12:00:00
"139","12:30:00",2022-04-01,"--------","5.02074","3.24192","761.335","72.7055","69.9874","32.1574","23.4563","70.3401","36.8529","36.7702","22.4182","33.9505","33.9921","16.6586","16.6431","13552.9","11460.3","1","3","66.0401","42.2162",2022-04-01 12:30:00
"140","13:00:00",2022-04-01,"--------","9.27566","0.418294","761.444","73.0515","70.2188","32.0594","23.5345","67.8674","35.0175","34.9987","22.3607","34.1722","34.1821","16.649","16.6774","13846.5","11483","2","3","70.142","9.43542",2022-04-01 13:00:00
"141","13:30:00",2022-04-01,"--------","14.9101","3.72622","761.333","73.0174","70.2811","32.2105","23.565","68.6397","34.8271","34.8084","22.0732","34.1722","34.1821","16.6273","16.6537","13544.9","11520.3","7","1","72.6249","8.54752",2022-04-01 13:30:00
"142","14:00:00",2022-04-01,"--------","14.051","3.33759","760.885","73.2511","70.4484","32.2595","23.7154","70.3435","34.5172","34.4398","21.2682","33.9188","33.9604","16.6373","16.6727","13557.1","11749.1","0","0","81.4077","8.52921",2022-04-01 14:00:00
"143","14:30:00",2022-04-01,"--------","11.056","4.24691","760.633","73.1284","70.3965","32.4807","23.6834","69.5352","34.76","34.682","21.5557","33.8871","33.9287","16.6975","16.6422","13561.6","11714","0","3","81.4947","16.3906",2022-04-01 14:30:00
"144","15:00:00",2022-04-01,"--------","10.302","5.53758","761.529","73.4792","70.5202","32.3565","23.4876","73.2227","36.5417","36.6472","21.527","33.8871","33.8337","16.6828","16.6572","13589.9","11672.1","1","2","85.968","1.65909",2022-04-01 15:00:00
"145","15:30:00",2022-04-01,"--------","11.6917","-2.11162","761.123","73.8652","70.9587","32.5536","23.9213","76.8265","36.2546","36.359","20.9233","34.2672","34.2138","16.6917","16.6878","13454.8","11641.1","1","1","100.598","11.4221",2022-04-01 15:30:00
"146","16:00:00",2022-04-01,"--------","13.5404","1.40866","761.161","74.3287","71.3153","32.9625","23.9565","78.4183","35.2287","35.2698","20.262","34.4572","34.4355","16.6716","16.6593","13685","11449.5","4","1","0","0",2022-04-01 16:00:00
"147","16:30:00",2022-04-01,"--------","20.2559","11.2406","761.39","71.3196","70.3556","32.7208","24.0564","78.9719","35.2982","34.2138","19.8596","34.1088","34.6889","16.6606","16.6619","13182.8","11181.8","1","3","2.8996","-3.5391",2022-04-01 16:30:00
"148","17:00:00",2022-04-01,"--------","18.118","10.9399","761.486","71.5889","70.1965","32.7282","24.0034","80.1291","35.27","34.6554","19.6583","34.1722","34.4989","16.6629","16.6268","12984.6","10971.9","2","0","14.5082","3.28407",2022-04-01 17:00:00
"149","17:30:00",2022-04-01,"--------","19.9433","6.54619","761.95","71.8213","70.4077","32.595","23.9665","81.1852","35.6132","35.2324","19.8021","34.3939","34.5939","16.6309","16.6425","13110.2","10987.6","2","0","28.6781","6.26373",2022-04-01 17:30:00
"150","18:00:00",2022-04-01,"--------","15.4009","4.61203","761.504","71.961","70.5658","32.6842","23.9724","79.882","34.5077","34.2551","19.5433","34.3939","34.5305","16.6433","16.6338","13231.1","11149.5","3","1","21.7259","14.5024",2022-04-01 18:00:00
"151","18:30:00",2022-04-01,"--------","11.8276","10.4505","761.895","71.9865","70.4979","32.889","24.0449","82.1888","35.1404","35.0018","19.1121","34.1088","34.1821","16.643","16.6693","13056.5","11123.4","2","0","28.7998","17.7233",2022-04-01 18:30:00
"152","19:00:00",2022-04-01,"--------","11.3669","2.92749","761.95","72.1677","70.579","33.0555","24.2955","81.7574","34.5381","34.3431","18.7959","33.9821","34.0871","16.7067","16.6951","12980.2","11263.8","1","2","40.8189","10.684",2022-04-01 19:00:00
"153","19:30:00",2022-04-01,"--------","9.17212","3.3416","762.468","70.6046","69.3292","32.7671","24.1619","67.0893","30.7222","30.4421","18.8821","32.5885","32.7569","16.6894","16.6877","13058.3","11090.3","1","1","42.9163","12.6227",2022-04-01 19:30:00
"154","20:00:00",2022-04-01,"--------","3.83624","-0.885459","762.395","69.7113","68.4891","32.6026","23.7166","69.7051","33.9762","33.7223","18.7096","31.2583","31.3949","16.6962","16.6417","12904.8","10915.2","2","2","38.7357","7.30488",2022-04-01 20:00:00
"155","20:30:00",2022-04-01,"--------","-1.05968","-7.80797","762.416","69.8348","68.2961","32.3616","23.8224","70.1265","34.4283","34.2897","18.4221","30.8148","30.8882","16.6554","16.6589","13008.1","10882.8","2","1","-0.22858","1.01448",2022-04-01 20:30:00
"156","21:00:00",2022-04-01,"--------","-1.10667","-9.71662","762.692","70.3601","68.7004","32.5858","23.9323","75.8686","34.8161","34.7971","17.7034","31.2583","31.2682","16.6825","16.657","12809.1","11091.1","1","2","5.3129","-3.30681",2022-04-01 21:00:00
"157","21:30:00",2022-04-01,"--------","2.97011","-0.951476","762.516","69.9697","68.6398","32.7917","23.9257","71.2919","33.9295","33.7341","17.9909","30.9099","31.0148","16.659","16.6907","12864.1","11126.6","4","1","7.66187","-1.29302",2022-04-01 21:30:00
"158","22:00:00",2022-04-01,"--------","0.711713","-0.141634","762.707","69.4992","68.1189","32.4696","23.7182","70.6462","35.1749","35.0942","18.3071","30.4348","30.4764","16.6997","16.703","12903.3","10823.5","1","1","13.0868","7.45597",2022-04-01 22:00:00
"159","22:30:00",2022-04-01,"--------","3.25774","-0.423271","762.884","69.9522","68.4132","32.5465","23.8873","74.9874","35.7576","35.8005","17.6747","30.5298","30.5081","16.6681","16.6636","13081.7","10880.1","1","0","4.47385","-0.618525",2022-04-01 22:30:00
"160","23:00:00",2022-04-01,"--------","2.61422","2.4549","762.448","70.1685","68.4908","32.8197","23.9377","77.3865","35.7652","35.808","17.3872","30.7832","30.7615","16.6768","16.6732","12868.2","10854","0","1","12.8008","-4.85076",2022-04-01 23:00:00
"161","23:30:00",2022-04-01,"--------","6.17495","-2.62344","762.611","70.467","68.8892","32.9333","24.06","79.4479","35.4026","35.4449","16.8985","30.9099","30.8882","16.6788","16.6755","12800.8","11022.6","5","0","15.645","1.11286",2022-04-01 23:30:00
"162","00:00:00",2022-04-02,"--------","5.10498","3.58579","762.758","70.6787","69.1068","32.6621","24.0686","80.5564","35.3383","35.442","16.9272","31.2266","31.1732","16.5869","16.6626","12707","10881","2","0","0","0",2022-04-02 00:00:00
"163","00:30:00",2022-04-02,"--------","6.2698","-1.32086","762.997","69.8931","66.8565","33.0933","23.9074","81.7642","34.7625","35.1688","16.611","31.4483","31.2366","16.6802","16.6573","13635.1","11301.7","5","2","-6.82735","6.47058",2022-04-02 00:30:00
"164","01:00:00",2022-04-02,"--------","3.78064","-1.58705","762.802","69.8207","67.0328","33.2189","24.3635","84.9649","34.9397","35.1036","15.691","31.0366","30.9515","16.6636","16.7166","13588.8","11544.9","6","1","6.46438","-1.09337",2022-04-02 01:00:00
"165","01:30:00",2022-04-02,"--------","3.96525","-0.996744","762.763","70.0387","67.0675","33.2646","24.3086","88.6176","35.0546","35.1579","14.8286","30.7832","30.7298","16.6487","16.6677","13493.8","11368.2","3","2","3.30928","2.61157",2022-04-02 01:30:00
"166","02:00:00",2022-04-02,"--------","6.50372","1.48454","762.517","70.1447","66.9608","33.2492","24.5613","88.3652","33.9171","33.8394","14.2249","30.6565","30.6981","16.6411","16.7049","13518.1","11190.8","1","0","0.529493","-5.37287",2022-04-02 02:00:00
"167","02:30:00",2022-04-02,"--------","-4.03994","-12.7484","762.497","70.1763","67.2049","33.6566","24.4629","90.6613","33.1219","32.874","13.7074","30.9732","31.1099","16.6721","16.678","13422.6","11353.6","2","2","0.12187","-14.6544",2022-04-02 02:30:00
"168","03:00:00",2022-04-02,"--------","-2.28977","-13.0794","762.386","69.8589","66.819","33.5172","24.5932","94.1665","33.8456","33.5333","13.2187","30.7198","30.8882","16.6378","16.6678","13659.5","11276.9","0","0","1.27075","-15.5131",2022-04-02 03:00:00
"169","03:30:00",2022-04-02,"--------","0.255797","-3.09577","762.084","69.6751","66.7173","33.5414","24.7541","95.1944","34.0786","33.7045","12.8449","30.3714","30.5714","16.6651","16.7019","13426.4","11181.6","2","1","3.15424","-7.77515",2022-04-02 03:30:00
"170","04:00:00",2022-04-02,"--------","3.09797","0.368269","762.027","69.5654","66.3679","33.7242","24.563","96.7375","34.6202","34.3595","12.6149","30.118","30.2547","16.6898","16.6676","13558.7","11095.8","2","2","3.41389","-19.7328",2022-04-02 04:00:00
"171","04:30:00",2022-04-02,"--------","4.53598","2.74416","761.767","69.4672","66.2442","33.6533","24.6221","97.8752","34.6427","34.4419","12.2412","29.8963","30.0013","16.6317","16.6637","13359.6","11267.7","2","3","10.3827","-19.4136",2022-04-02 04:30:00
"172","05:00:00",2022-04-02,"--------","2.03517","-0.412058","762.199","69.4954","66.4282","33.6176","24.4398","97.9558","35.1725","35.0915","12.4712","29.8963","29.938","16.7046","16.6475","13463.7","11297.3","4","3","9.60266","-19.5311",2022-04-02 05:00:00
"173","05:30:00",2022-04-02,"--------","7.15872","-2.60551","762.108","69.4672","66.3258","33.6461","24.718","97.2248","34.0886","33.9501","11.7812","29.5479","29.6212","16.6546","16.6866","13403.2","11500.6","1","1","14.3614","-7.24901",2022-04-02 05:30:00
"174","06:00:00",2022-04-02,"--------","8.73782","3.00667","761.978","69.3678","66.2854","33.9175","24.7844","99.0592","34.9024","34.8831","11.5225","29.1679","29.1778","16.712","16.6894","13371","11215.5","1","2","14.9109","-3.43286",2022-04-02 06:00:00
"175","06:30:00",2022-04-02,"--------","3.98429","0.877451","761.869","69.5538","66.3434","33.7001","24.4577","99.3451","35.6509","35.6312","12.04","29.4212","29.4312","16.6344","16.6239","13259.8","11136.4","2","1","26.6328","-7.16102",2022-04-02 06:30:00
"176","07:00:00",2022-04-02,"--------","9.65427","2.3766","762.007","69.9043","66.5333","33.4607","24.5628","96.9692","35.6925","35.7356","12.6437","29.643","29.6212","16.6546","16.6802","13440","11539.5","3","0","27.1798","-8.33011",2022-04-02 07:00:00
"177","07:30:00",2022-04-02,"--------","13.6027","4.06851","761.862","70.1872","66.86","33.504","24.4666","91.8909","36.0189","36.1253","14.2536","30.3081","30.2547","16.6651","16.6909","13395.7","11261.3","1","1","27.6671","-10.0449",2022-04-02 07:30:00
